starred_at,login,id,node_id,url,followers_url,subscriptions_url,organizations_url,repos_url,type,site_admin
2021-11-06T12:24:19Z,YoursSocial,67346633,MDQ6VXNlcjY3MzQ2NjMz,https://api.github.com/users/YoursSocial,https://api.github.com/users/YoursSocial/followers,https://api.github.com/users/YoursSocial/subscriptions,https://api.github.com/users/YoursSocial/orgs,https://api.github.com/users/YoursSocial/repos,User,False
2021-11-13T16:09:52Z,kopiro,839700,MDQ6VXNlcjgzOTcwMA==,https://api.github.com/users/kopiro,https://api.github.com/users/kopiro/followers,https://api.github.com/users/kopiro/subscriptions,https://api.github.com/users/kopiro/orgs,https://api.github.com/users/kopiro/repos,User,False
2021-12-13T00:42:58Z,th-sato,28769312,MDQ6VXNlcjI4NzY5MzEy,https://api.github.com/users/th-sato,https://api.github.com/users/th-sato/followers,https://api.github.com/users/th-sato/subscriptions,https://api.github.com/users/th-sato/orgs,https://api.github.com/users/th-sato/repos,User,False
2021-12-21T02:23:45Z,flyxyz123,30398651,MDQ6VXNlcjMwMzk4NjUx,https://api.github.com/users/flyxyz123,https://api.github.com/users/flyxyz123/followers,https://api.github.com/users/flyxyz123/subscriptions,https://api.github.com/users/flyxyz123/orgs,https://api.github.com/users/flyxyz123/repos,User,False
2022-01-03T14:42:31Z,mitrules,21373132,MDQ6VXNlcjIxMzczMTMy,https://api.github.com/users/mitrules,https://api.github.com/users/mitrules/followers,https://api.github.com/users/mitrules/subscriptions,https://api.github.com/users/mitrules/orgs,https://api.github.com/users/mitrules/repos,User,False
2022-03-27T21:51:19Z,Altidor,77704702,MDQ6VXNlcjc3NzA0NzAy,https://api.github.com/users/Altidor,https://api.github.com/users/Altidor/followers,https://api.github.com/users/Altidor/subscriptions,https://api.github.com/users/Altidor/orgs,https://api.github.com/users/Altidor/repos,User,True
2022-04-03T04:52:37Z,lsii,16756116,MDQ6VXNlcjE2NzU2MTE2,https://api.github.com/users/lsii,https://api.github.com/users/lsii/followers,https://api.github.com/users/lsii/subscriptions,https://api.github.com/users/lsii/orgs,https://api.github.com/users/lsii/repos,User,False
2022-04-25T19:28:11Z,danishahmadshah,63258538,MDQ6VXNlcjYzMjU4NTM4,https://api.github.com/users/danishahmadshah,https://api.github.com/users/danishahmadshah/followers,https://api.github.com/users/danishahmadshah/subscriptions,https://api.github.com/users/danishahmadshah/orgs,https://api.github.com/users/danishahmadshah/repos,User,False
2022-05-10T04:27:50Z,khush-Thakor,72325436,MDQ6VXNlcjcyMzI1NDM2,https://api.github.com/users/khush-Thakor,https://api.github.com/users/khush-Thakor/followers,https://api.github.com/users/khush-Thakor/subscriptions,https://api.github.com/users/khush-Thakor/orgs,https://api.github.com/users/khush-Thakor/repos,User,False
2022-09-03T19:04:14Z,aaishaalgheilani,43934638,MDQ6VXNlcjQzOTM0NjM4,https://api.github.com/users/aaishaalgheilani,https://api.github.com/users/aaishaalgheilani/followers,https://api.github.com/users/aaishaalgheilani/subscriptions,https://api.github.com/users/aaishaalgheilani/orgs,https://api.github.com/users/aaishaalgheilani/repos,User,False
2023-01-04T10:52:35Z,julian274,82577159,MDQ6VXNlcjgyNTc3MTU5,https://api.github.com/users/julian274,https://api.github.com/users/julian274/followers,https://api.github.com/users/julian274/subscriptions,https://api.github.com/users/julian274/orgs,https://api.github.com/users/julian274/repos,User,False
2023-01-10T13:23:53Z,akashtalole,10166338,MDQ6VXNlcjEwMTY2MzM4,https://api.github.com/users/akashtalole,https://api.github.com/users/akashtalole/followers,https://api.github.com/users/akashtalole/subscriptions,https://api.github.com/users/akashtalole/orgs,https://api.github.com/users/akashtalole/repos,User,False
2023-02-19T02:24:14Z,gfiddle,106223109,U_kgDOBlTWBQ,https://api.github.com/users/gfiddle,https://api.github.com/users/gfiddle/followers,https://api.github.com/users/gfiddle/subscriptions,https://api.github.com/users/gfiddle/orgs,https://api.github.com/users/gfiddle/repos,User,False
2023-02-26T20:13:53Z,gpokhark,41242994,MDQ6VXNlcjQxMjQyOTk0,https://api.github.com/users/gpokhark,https://api.github.com/users/gpokhark/followers,https://api.github.com/users/gpokhark/subscriptions,https://api.github.com/users/gpokhark/orgs,https://api.github.com/users/gpokhark/repos,User,False
2023-03-09T03:17:41Z,justcallmetk,32103937,MDQ6VXNlcjMyMTAzOTM3,https://api.github.com/users/justcallmetk,https://api.github.com/users/justcallmetk/followers,https://api.github.com/users/justcallmetk/subscriptions,https://api.github.com/users/justcallmetk/orgs,https://api.github.com/users/justcallmetk/repos,User,False
2023-03-13T05:03:05Z,mrhmansur,9920949,MDQ6VXNlcjk5MjA5NDk=,https://api.github.com/users/mrhmansur,https://api.github.com/users/mrhmansur/followers,https://api.github.com/users/mrhmansur/subscriptions,https://api.github.com/users/mrhmansur/orgs,https://api.github.com/users/mrhmansur/repos,User,False
2023-04-15T12:10:47Z,Tracer1337,6074468,MDQ6VXNlcjYwNzQ0Njg=,https://api.github.com/users/Tracer1337,https://api.github.com/users/Tracer1337/followers,https://api.github.com/users/Tracer1337/subscriptions,https://api.github.com/users/Tracer1337/orgs,https://api.github.com/users/Tracer1337/repos,User,False
